EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,TextMessageOptInMissingFlag,TextMessageOptIn_bool,TextMessageOptIn_filled,DevHoursMissingFlag,AnnualProfessionalDevHrs_imputed_median,NumCompaniesMissingFlag,AnnualSalaryCorrected,DrivingCommuterDistanceImputedFlag,DrivingCommuterDistanceOutlierFlag
9117,47,16,No,35.89,40.0,Salary,74651.2,49.0,Marketing,Female,Divorced,8,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,1,0
9118,60,20,No,89.15,40.0,Salary,185432.0,4.0,Research,Female,Single,7,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,1,0,0
9119,35,10,Yes,29.0,40.0,Salary,60320.0,23.0,Information Technology,Male,Divorced,4,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,0,0,0
9120,35,8,No,28.51,40.0,Salary,59300.8,29.0,Research,Male,Divorced,6,19.0,Mailed Check,Yes,0,1.0,Yes,0,19.0,0,1,0,0
9121,37,6,Yes,54.95,40.0,Salary,114296.0,27.0,Laboratory,Male,Single,4,15.0,Mailed Check,Unknown,1,,Missing,0,15.0,0,0,0,0
9122,37,3,No,29.49,40.0,Salary,61339.2,82.0,Healthcare,Female,Married,1,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9123,56,8,No,62.25,40.0,Salary,129480.0,76.0,Manufacturing,Male,Divorced,1,23.0,Mailed Check,Yes,0,1.0,Yes,0,23.0,0,0,0,0
9124,56,5,No,97.37,40.0,Salary,202529.6,49.0,Marketing,Male,Divorced,8,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,1,0
9125,29,1,No,25.02,40.0,Salary,52041.6,30.0,Marketing,Female,Single,3,5.0,Mailed Check,Yes,0,1.0,Yes,0,5.0,0,0,0,0
9126,43,19,No,39.12,40.0,Salary,81369.6,3.0,Laboratory,Male,Married,7,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9127,43,12,Yes,48.13,40.0,Salary,100110.4,5.0,Research,Male,Single,7,17.0,Mailed Check,Unknown,1,,Missing,0,17.0,0,0,0,0
9128,60,12,No,39.85,40.0,Salary,82888.0,49.0,Laboratory,Female,Married,3,18.0,Direct Deposit,Yes,0,1.0,Yes,0,18.0,0,0,1,0
9129,21,1,Yes,21.11,40.0,Salary,43908.8,4.0,Laboratory,Male,Single,2,14.0,Mailed Check,Unknown,1,,Missing,0,14.0,0,0,0,0
9130,61,15,Yes,32.11,40.0,Salary,66788.8,6.0,Marketing,Female,Married,4,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9131,35,9,Yes,25.33,40.0,Salary,52686.4,64.0,Marketing,Male,Divorced,3,18.0,Mailed Check,Unknown,1,,Missing,0,18.0,0,0,0,0
9132,33,4,No,24.33,40.0,Salary,50606.4,53.0,Research,Female,Single,6,22.0,Mailed Check,Yes,0,1.0,Yes,0,22.0,0,0,0,0
9133,37,4,No,81.65,40.0,Salary,169832.0,65.0,Research,Female,Single,5,14.0,Mailed Check,Unknown,1,,Missing,0,14.0,0,0,0,0
9134,31,10,Yes,26.56,40.0,Salary,55244.8,99.0,Sales,Male,Divorced,1,19.0,Direct Deposit,Yes,0,1.0,Yes,0,19.0,0,0,0,0
9135,38,6,No,67.7,40.0,Salary,140816.0,90.0,Sales,Female,Single,4,10.0,Mailed Check,Unknown,1,,Missing,0,10.0,0,0,0,0
9136,53,8,No,32.31,40.0,Salary,67204.8,96.0,Laboratory,Female,Divorced,1,12.0,Mailed Check,Unknown,1,,Missing,0,12.0,0,0,0,0
9137,48,18,Yes,81.49,40.0,Salary,169499.2,48.0,Manufacturing,Female,Married,3,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,0,0
9138,37,6,Yes,33.64,40.0,Salary,69971.2,22.0,Information Technology,Male,Divorced,3,23.0,Mailed Check,Unknown,1,,Missing,0,23.0,0,1,0,0
9139,34,2,Yes,26.64,40.0,Salary,55411.2,49.0,Research,Female,Married,4,10.0,Mailed Check,Unknown,1,,Missing,0,10.0,0,0,1,0
9140,50,7,No,97.7,40.0,Salary,203216.0,69.0,Healthcare,Female,Divorced,5,7.0,Mailed Check,Yes,0,1.0,Yes,0,7.0,0,0,0,0
9141,51,6,No,70.01,40.0,Salary,145620.8,93.0,Sales,Male,Single,3,20.0,Mailed Check,Unknown,1,,Missing,0,20.0,0,0,0,0
9142,50,12,Yes,71.17,40.0,Salary,148033.6,3.0,Human Resources,Male,Married,4,14.0,Mailed Check,Yes,0,1.0,Yes,0,14.0,1,0,0,0
9143,45,8,No,54.82,40.0,Salary,114025.6,49.0,Marketing,Male,Single,9,24.0,Mailed Check,Unknown,1,,Missing,0,24.0,0,0,1,0
9144,58,20,No,50.68,40.0,Salary,105414.4,99.0,Human Resources,Female,Divorced,9,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9145,40,10,Yes,52.9,40.0,Salary,110032.0,32.0,Manufacturing,Female,Single,4,17.0,Mailed Check,Unknown,1,,Missing,0,17.0,1,0,0,0
9146,39,7,Yes,66.27,40.0,Salary,137841.6,79.0,Research,Female,Divorced,1,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9147,45,8,Yes,78.91,40.0,Salary,164132.8,17.0,Manufacturing,Female,Divorced,6,24.0,Direct Deposit,Yes,0,1.0,Yes,0,24.0,0,0,0,0
9148,49,20,No,76.59,40.0,Salary,159307.2,56.0,Healthcare,Female,Divorced,8,25.0,Direct Deposit,Yes,0,1.0,Yes,0,25.0,0,0,0,0
9149,58,17,No,33.67,40.0,Salary,70033.6,88.0,Research,Male,Divorced,1,18.0,Mailed Check,Unknown,1,,Missing,0,18.0,0,0,0,0
9150,60,15,No,59.26,40.0,Salary,123260.8,49.0,Healthcare,Female,Divorced,3,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,1,0
9151,24,1,No,21.94,40.0,Salary,45635.2,96.0,Human Resources,Male,Single,2,25.0,Direct Deposit,Unknown,1,,Missing,0,25.0,0,0,0,0
9152,50,7,Yes,79.46,40.0,Salary,165276.8,44.0,Marketing,Female,Married,5,14.0,Mailed Check,Yes,0,1.0,Yes,0,14.0,0,0,0,0
9153,51,7,No,96.97,40.0,Salary,201697.6,90.0,Marketing,Prefer Not to Answer,Married,1,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9154,57,6,No,67.59,40.0,Salary,140587.2,40.0,Research,Female,Divorced,7,7.0,Mailed Check,Yes,0,1.0,Yes,0,7.0,0,0,0,0
9155,56,8,Yes,56.26,40.0,Salary,117020.8,43.0,Healthcare,Female,Single,9,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,0,0,0
9156,54,17,Yes,32.94,40.0,Salary,68515.2,49.0,Research,Male,Single,2,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,1,0
9157,58,6,Yes,47.14,40.0,Salary,98051.2,64.0,Information Technology,Male,Single,8,19.0,Mailed Check,Unknown,1,,Missing,0,19.0,0,0,0,0
9158,56,18,No,33.47,40.0,Salary,69617.6,14.0,Manufacturing,Male,Divorced,3,19.0,Mailed Check,Yes,0,1.0,Yes,0,19.0,0,0,0,0
9159,52,12,Yes,56.39,40.0,Salary,117291.2,77.0,Manufacturing,Female,Divorced,4,20.0,Mailed Check,Yes,0,1.0,Yes,0,20.0,0,0,0,0
9160,59,19,No,31.97,40.0,Salary,66497.6,44.0,Marketing,Male,Divorced,3,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,0,0,0
9161,61,20,Yes,45.22,40.0,Salary,94057.6,39.0,Sales,Female,Married,2,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9162,34,10,No,26.45,40.0,Salary,55016.0,47.0,Marketing,Male,Divorced,2,15.0,Mailed Check,Yes,0,1.0,Yes,0,15.0,0,0,0,0
9163,27,4,Yes,20.16,40.0,Salary,41932.8,70.0,Laboratory,Male,Divorced,3,5.0,Mailed Check,Unknown,1,,Missing,0,5.0,0,1,0,0
9164,49,14,No,44.87,40.0,Salary,93329.6,87.0,Research,Male,Married,3,6.0,Mailed Check,Yes,0,1.0,Yes,0,6.0,0,0,0,0
9165,41,1,Yes,81.61,40.0,Salary,169748.8,14.0,Research,Female,Single,8,24.0,Mailed Check,Unknown,1,,Missing,0,24.0,0,0,0,0
9166,49,20,Yes,95.33,40.0,Salary,198286.4,4.0,Human Resources,Female,Divorced,2,10.0,Mailed Check,Yes,0,1.0,Yes,0,10.0,0,1,0,0
9167,60,12,No,46.01,40.0,Salary,95700.8,79.0,Sales,Male,Married,4,15.0,Mailed Check,Yes,0,1.0,Yes,0,15.0,0,0,0,0
9168,49,16,No,69.84,40.0,Salary,145267.2,52.0,Research,Female,Single,3,11.0,Mailed Check,Unknown,1,,Missing,0,11.0,0,0,0,0
9169,42,6,Yes,72.05,40.0,Salary,149864.0,2.0,Information Technology,Male,Married,9,11.0,Mailed Check,Yes,0,1.0,Yes,0,11.0,0,0,0,0
9170,48,12,No,40.24,40.0,Salary,83699.2,52.0,Research,Female,Single,5,25.0,Mailed Check,Yes,0,1.0,Yes,0,25.0,0,0,0,0
9171,28,1,Yes,23.29,40.0,Salary,48443.2,74.0,Human Resources,Male,Single,2,17.0,Mailed Check,Yes,0,1.0,Yes,0,17.0,0,0,0,0
9172,35,3,Yes,24.63,40.0,Salary,51230.4,35.0,Research,Male,Married,4,16.0,Direct Deposit,Yes,0,1.0,Yes,0,16.0,0,0,0,0
9173,53,14,No,71.64,40.0,Salary,149011.2,32.0,Marketing,Male,Married,3,20.0,Mailed Check,Yes,0,1.0,Yes,0,20.0,0,0,0,0
9174,48,20,Yes,33.87,40.0,Salary,70449.6,41.0,Manufacturing,Male,Single,5,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9175,48,8,Yes,96.36,40.0,Salary,200428.8,86.0,Sales,Male,Single,7,18.0,Mailed Check,Unknown,1,,Missing,0,18.0,0,0,0,0
9176,58,20,No,76.75,40.0,Salary,159640.0,32.0,Research,Male,Divorced,5,18.0,Direct Deposit,Yes,0,1.0,Yes,0,18.0,0,0,0,0
9177,48,19,Yes,96.39,40.0,Salary,200491.2,86.0,Marketing,Female,Single,2,21.0,Mailed Check,Unknown,1,,Missing,0,21.0,0,0,0,0
9178,44,12,Yes,41.17,40.0,Salary,85633.6,49.0,Research,Male,Divorced,4,7.0,Direct Deposit,Yes,0,1.0,Yes,0,7.0,1,0,1,0
9179,52,18,Yes,83.55,40.0,Salary,173784.0,98.0,Sales,Female,Divorced,9,14.0,Direct Deposit,Yes,0,1.0,Yes,0,14.0,0,0,0,0
9180,36,7,No,46.81,40.0,Salary,97364.8,27.0,Healthcare,Female,Single,1,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,0,0,0
9181,59,13,No,93.01,40.0,Salary,193460.8,49.0,Sales,Female,Married,1,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,0,1,1,0
9182,45,20,No,78.97,40.0,Salary,164257.6,3.0,Research,Female,Married,7,20.0,Mailed Check,Yes,0,1.0,Yes,0,20.0,0,0,0,0
9183,57,14,No,46.83,40.0,Salary,97406.4,95.0,Manufacturing,Female,Divorced,3,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9184,54,16,Yes,78.16,40.0,Salary,162572.8,90.0,Human Resources,Female,Single,3,23.0,Mailed Check,Unknown,1,,Missing,0,23.0,0,0,0,0
9185,49,5,No,81.02,40.0,Salary,168521.6,12.0,Marketing,Female,Single,4,5.0,Mailed Check,Unknown,1,,Missing,0,5.0,0,0,0,0
9186,35,2,No,23.65,40.0,Salary,49192.0,14.0,Healthcare,Male,Single,4,6.0,Mailed Check,Yes,0,1.0,Yes,0,6.0,0,1,0,0
9187,22,1,Yes,20.71,40.0,Salary,43076.8,27.0,Sales,Female,Single,2,19.0,Mailed Check,Unknown,1,,Missing,0,19.0,0,0,0,0
9188,40,1,Yes,94.61,40.0,Salary,196788.8,78.0,Marketing,Female,Divorced,4,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,1,1,0,0
9189,33,1,No,24.53,40.0,Salary,51022.4,44.0,Manufacturing,Male,Divorced,4,24.0,Direct Deposit,Unknown,1,,Missing,0,24.0,0,0,0,0
9190,34,3,Yes,23.33,40.0,Salary,48526.4,70.0,Sales,Female,Married,6,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9191,48,15,Yes,70.74,40.0,Salary,147139.2,36.0,Research,Female,Divorced,4,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,1,0,0,0
9192,44,13,Yes,34.35,40.0,Salary,71448.0,35.0,Marketing,Female,Married,1,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9193,55,13,No,52.34,40.0,Salary,108867.2,43.0,Manufacturing,Male,Married,5,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9194,33,3,No,29.78,40.0,Salary,61942.4,51.0,Information Technology,Male,Divorced,1,10.0,Mailed Check,Yes,0,1.0,Yes,0,10.0,0,1,0,0
9195,50,10,No,55.11,40.0,Salary,114628.8,27.0,Human Resources,Male,Single,9,24.0,Mailed Check,Unknown,1,,Missing,0,24.0,0,0,0,0
9196,41,9,Yes,41.79,40.0,Salary,86923.2,34.0,Marketing,Male,Single,3,13.0,Direct Deposit,Yes,0,1.0,Yes,0,13.0,0,0,0,0
9197,40,7,No,29.49,40.0,Salary,61339.2,87.0,Research,Female,Divorced,3,0.0,Direct Deposit,Unknown,1,,Missing,1,15.0,0,0,0,0
9198,60,20,Yes,42.41,40.0,Salary,88212.8,87.0,Human Resources,Female,Divorced,2,24.0,Mailed Check,Yes,0,1.0,Yes,0,24.0,0,0,0,0
9199,58,12,Yes,52.44,40.0,Salary,109075.2,24.0,Research,Male,Married,4,22.0,Mailed Check,Yes,0,1.0,Yes,0,22.0,1,0,0,0
9200,49,11,No,50.03,40.0,Salary,104062.4,49.0,Marketing,Male,Married,6,21.0,Mailed Check,Yes,0,1.0,Yes,0,21.0,0,0,1,0
9201,31,9,Yes,23.98,40.0,Salary,49878.4,65.0,Sales,Female,Married,2,18.0,Mailed Check,Unknown,1,,Missing,0,18.0,0,0,0,0
9202,39,8,No,38.01,40.0,Salary,79060.8,46.0,Research,Female,Divorced,4,19.0,Direct Deposit,Yes,0,1.0,Yes,0,19.0,1,0,0,0
9203,40,8,Yes,35.43,40.0,Salary,73694.4,67.0,Sales,Female,Single,7,24.0,Direct Deposit,Yes,0,1.0,Yes,0,24.0,0,0,0,0
9204,56,8,No,32.33,40.0,Salary,67246.4,90.0,Healthcare,Female,Married,1,21.0,Mailed Check,Yes,0,1.0,Yes,0,21.0,0,1,0,0
9205,49,9,No,46.74,40.0,Salary,97219.2,8.0,Manufacturing,Male,Divorced,7,0.0,Direct Deposit,Yes,0,1.0,Yes,1,15.0,0,1,0,0
9206,49,20,Yes,57.46,40.0,Salary,119516.8,72.0,Human Resources,Male,Married,7,23.0,Mailed Check,Yes,0,1.0,Yes,0,23.0,0,1,0,0
9207,45,10,No,77.51,40.0,Salary,161220.8,49.0,Manufacturing,Female,Married,5,16.0,Mailed Check,Yes,0,1.0,Yes,0,16.0,0,0,1,0
9208,33,3,No,23.39,40.0,Salary,48651.2,78.0,Healthcare,Male,Single,1,12.0,Mailed Check,Yes,0,1.0,Yes,0,12.0,0,0,0,0
9209,51,14,No,37.38,40.0,Salary,77750.4,49.0,Marketing,Female,Married,9,11.0,Direct Deposit,Yes,0,1.0,Yes,0,11.0,0,0,1,0
9210,51,8,No,33.23,40.0,Salary,69118.4,81.0,Research,Female,Married,3,5.0,Mailed Check,Yes,0,1.0,Yes,0,5.0,0,1,0,0
9211,49,6,Yes,84.26,40.0,Salary,175260.8,67.0,Marketing,Female,Divorced,2,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9212,51,11,No,35.88,40.0,Salary,74630.4,58.0,Sales,Female,Married,6,5.0,Direct Deposit,Yes,0,1.0,Yes,0,5.0,0,0,0,0
9213,41,7,Yes,56.83,40.0,Salary,118206.4,49.0,Sales,Male,Divorced,4,15.0,Direct Deposit,Yes,0,1.0,Yes,0,15.0,0,1,1,0
9214,46,12,Yes,59.4,40.0,Salary,123552.0,83.0,Information Technology,Female,Married,1,15.0,Mailed Check,Yes,0,1.0,Yes,0,15.0,0,0,0,0
9215,34,5,No,27.33,40.0,Salary,56846.4,6.0,Sales,Male,Divorced,5,8.0,Mailed Check,Unknown,1,,Missing,0,8.0,0,0,0,0
9216,49,6,No,79.45,40.0,Salary,165256.0,6.0,Sales,Prefer Not to Answer,Divorced,5,25.0,Mailed Check,Yes,0,1.0,Yes,0,25.0,0,0,0,0
9217,22,1,No,20.28,40.0,Salary,42182.4,4.0,Healthcare,Male,Single,3,5.0,Mailed Check,Yes,0,1.0,Yes,0,5.0,0,1,0,0
9218,59,19,No,61.97,40.0,Salary,128897.6,79.0,Research,Female,Divorced,5,19.0,Mailed Check,Yes,0,1.0,Yes,0,19.0,0,0,0,0
9219,55,5,No,63.15,40.0,Salary,131352.0,89.0,Research,Male,Single,4,19.0,Mailed Check,Unknown,1,,Missing,0,19.0,0,0,0,0
9220,59,16,Yes,43.99,40.0,Salary,91499.2,85.0,Sales,Male,Married,9,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9221,54,14,Yes,52.96,40.0,Salary,110156.8,62.0,Healthcare,Female,Single,1,9.0,Direct Deposit,Unknown,1,,Missing,0,9.0,0,0,0,0
9222,47,6,Yes,31.6,40.0,Salary,65728.0,89.0,Sales,Male,Divorced,2,19.0,Mailed Check,Unknown,1,,Missing,0,19.0,0,0,0,0
9223,48,6,No,43.48,40.0,Salary,90438.4,64.0,Marketing,Male,Single,9,18.0,Mailed Check,Yes,0,1.0,Yes,0,18.0,0,0,0,0
9224,46,9,No,58.21,40.0,Salary,121076.8,49.0,Research,Female,Divorced,9,22.0,Mailed Check,Yes,0,1.0,Yes,0,22.0,0,0,1,0
9225,40,4,No,46.75,40.0,Salary,97240.0,23.0,Information Technology,Male,Divorced,4,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9226,31,9,No,29.53,40.0,Salary,61422.4,54.0,Research,Female,Single,1,20.0,Mailed Check,Yes,0,1.0,Yes,0,20.0,0,0,0,0
9227,60,9,No,88.29,40.0,Salary,183643.2,17.0,Laboratory,Female,Single,5,18.0,Mailed Check,Unknown,1,,Missing,0,18.0,0,1,0,0
9228,33,6,Yes,31.09,40.0,Salary,64667.2,3.0,Manufacturing,Female,Single,1,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,0,0
9229,40,8,Yes,66.86,40.0,Salary,139068.8,98.0,Healthcare,Male,Single,4,23.0,Direct Deposit,Unknown,1,,Missing,0,23.0,0,0,0,0
9230,48,11,No,51.02,40.0,Salary,106121.6,35.0,Healthcare,Female,Divorced,5,23.0,Mailed Check,Yes,0,1.0,Yes,0,23.0,0,0,0,0
9231,49,6,Yes,93.78,40.0,Salary,195062.4,40.0,Human Resources,Female,Married,6,22.0,Mailed Check,Yes,0,1.0,Yes,0,22.0,0,1,0,0
9232,33,8,No,24.51,40.0,Salary,50980.8,49.0,Marketing,Male,Single,2,15.0,Direct Deposit,Yes,0,1.0,Yes,0,15.0,0,0,1,0
9233,43,10,Yes,47.27,40.0,Salary,98321.6,12.0,Sales,Male,Single,2,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,0,0,0
9234,52,20,Yes,45.66,40.0,Salary,94972.8,25.0,Manufacturing,Female,Married,3,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,0,0
9235,45,17,Yes,32.73,40.0,Salary,68078.4,61.0,Sales,Female,Divorced,9,24.0,Direct Deposit,Yes,0,1.0,Yes,0,24.0,0,0,0,0
9236,59,19,No,92.15,40.0,Salary,191672.0,13.0,Human Resources,Female,Married,9,25.0,Mailed Check,Yes,0,1.0,Yes,0,25.0,0,1,0,0
9237,30,8,Yes,28.81,40.0,Salary,59924.8,35.0,Sales,Male,Divorced,3,20.0,Mailed Check,Yes,0,1.0,Yes,0,20.0,0,0,0,0
9238,39,2,Yes,95.49,40.0,Salary,198619.2,36.0,Manufacturing,Female,Divorced,4,23.0,Direct Deposit,Yes,0,1.0,Yes,0,23.0,0,1,0,0
9239,39,9,Yes,33.14,40.0,Salary,68931.2,33.0,Laboratory,Female,Married,1,23.0,Mailed Check,Yes,0,1.0,Yes,0,23.0,0,0,0,0
9240,55,8,Yes,71.44,40.0,Salary,148595.2,38.0,Healthcare,Female,Divorced,4,12.0,Mailed Check,Yes,0,1.0,Yes,0,12.0,1,0,0,0
9241,47,6,Yes,42.68,40.0,Salary,88774.4,43.0,Research,Male,Single,4,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9242,44,10,Yes,53.31,40.0,Salary,110884.8,90.0,Research,Male,Divorced,7,0.0,Mailed Check,Yes,0,1.0,Yes,1,15.0,0,0,0,0
9243,52,19,No,81.16,40.0,Salary,168812.8,2.0,Manufacturing,Female,Divorced,8,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9244,33,7,Yes,24.63,40.0,Salary,51230.4,99.0,Manufacturing,Male,Married,6,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9245,38,7,Yes,48.03,40.0,Salary,99902.4,80.0,Manufacturing,Female,Married,5,17.0,Mailed Check,Yes,0,1.0,Yes,0,17.0,0,0,0,0
9246,42,10,No,69.0,40.0,Salary,143520.0,79.0,Laboratory,Female,Divorced,5,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9247,39,8,Yes,41.17,40.0,Salary,85633.6,71.0,Healthcare,Female,Married,5,15.0,Mailed Check,Yes,0,1.0,Yes,0,15.0,0,0,0,0
9248,36,10,Yes,63.97,40.0,Salary,133057.6,36.0,Healthcare,Female,Divorced,4,15.0,Mailed Check,Yes,0,1.0,Yes,0,15.0,0,0,0,0
9249,61,18,No,50.93,40.0,Salary,105934.4,49.0,Marketing,Male,Married,3,21.0,Direct Deposit,Yes,0,1.0,Yes,0,21.0,0,0,1,0
9250,53,13,Yes,34.28,40.0,Salary,71302.4,30.0,Research,Male,Married,3,5.0,Direct Deposit,Yes,0,1.0,Yes,0,5.0,0,0,0,0
9251,32,7,Yes,25.78,40.0,Salary,53622.4,27.0,Research,Male,Divorced,4,12.0,Mailed Check,Unknown,1,,Missing,0,12.0,0,0,0,0
9252,39,5,No,32.76,40.0,Salary,68140.8,5.0,Sales,Female,Divorced,6,17.0,Mailed Check,Yes,0,1.0,Yes,0,17.0,0,0,0,0
9253,40,6,Yes,56.45,40.0,Salary,117416.0,33.0,Marketing,Male,Single,7,0.0,Mailed Check,Unknown,1,,Missing,1,15.0,0,0,0,0
9254,38,9,Yes,96.8,40.0,Salary,201344.0,49.0,Manufacturing,Female,Single,5,7.0,Direct Deposit,Unknown,1,,Missing,0,7.0,0,0,1,0
9255,54,10,No,43.64,40.0,Salary,90771.2,58.0,Human Resources,Male,Divorced,1,23.0,Mailed Check,Yes,0,1.0,Yes,0,23.0,0,0,0,0
9256,42,1,No,63.49,40.0,Salary,132059.2,85.0,Marketing,Female,Divorced,8,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,0,0
9257,33,4,Yes,29.09,40.0,Salary,60507.2,73.0,Manufacturing,Male,Divorced,2,22.0,Direct Deposit,Unknown,1,,Missing,0,22.0,0,1,0,0
9258,38,2,Yes,77.14,40.0,Salary,160451.2,2.0,Information Technology,Male,Divorced,2,22.0,Mailed Check,Yes,0,1.0,Yes,0,22.0,0,0,0,0
9259,38,2,No,92.09,40.0,Salary,191547.2,49.0,Research,Female,Single,1,17.0,Direct Deposit,Unknown,1,,Missing,0,17.0,0,1,1,0
9260,51,17,No,64.33,40.0,Salary,133806.4,77.0,Research,Male,Married,1,8.0,Mailed Check,Yes,0,1.0,Yes,0,8.0,0,0,0,0
9261,51,10,No,65.6,40.0,Salary,136448.0,9.0,Laboratory,Male,Married,7,12.0,Mailed Check,Yes,0,1.0,Yes,0,12.0,0,0,0,0
9262,49,17,Yes,34.42,40.0,Salary,71593.6,7.0,Research,Female,Divorced,5,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,0,0
9263,56,14,Yes,65.63,40.0,Salary,136510.4,49.0,Marketing,Female,Single,3,19.0,Mailed Check,Unknown,1,,Missing,0,19.0,0,0,1,0
9264,57,20,No,60.26,40.0,Salary,125340.8,66.0,Research,Female,Divorced,5,20.0,Mailed Check,Yes,0,1.0,Yes,0,20.0,0,0,0,0
9265,29,8,Yes,24.04,40.0,Salary,50003.2,0.0,Healthcare,Male,Single,3,7.0,Mailed Check,Yes,0,1.0,Yes,0,7.0,0,0,0,0
9266,38,6,Yes,91.8,40.0,Salary,190944.0,43.0,Information Technology,Female,Single,1,20.0,Mailed Check,Unknown,1,,Missing,0,20.0,0,1,0,0
9267,31,5,Yes,24.77,40.0,Salary,51521.6,62.0,Manufacturing,Female,Single,1,7.0,Mailed Check,Yes,0,1.0,Yes,0,7.0,0,0,0,0
9268,48,14,Yes,57.78,40.0,Salary,120182.4,31.0,Manufacturing,Male,Single,8,15.0,Mailed Check,Unknown,1,,Missing,0,15.0,0,1,0,0
9269,54,19,No,32.82,40.0,Salary,68265.6,38.0,Sales,Female,Divorced,3,6.0,Mailed Check,Unknown,1,,Missing,0,6.0,0,0,0,0
9270,49,14,Yes,33.91,40.0,Salary,70532.8,69.0,Sales,Female,Single,5,9.0,Mailed Check,Yes,0,1.0,Yes,0,9.0,0,0,0,0
9271,38,5,Yes,42.92,40.0,Salary,89273.6,49.0,Research,Female,Married,3,10.0,Direct Deposit,Yes,0,1.0,Yes,0,10.0,0,0,1,0
9272,26,3,Yes,20.33,40.0,Salary,42286.4,66.0,Information Technology,Female,Single,3,5.0,Mailed Check,Yes,0,1.0,Yes,0,5.0,0,0,0,0
9273,54,14,No,96.57,40.0,Salary,200865.6,49.0,Sales,Female,Divorced,3,7.0,Mailed Check,Yes,0,1.0,Yes,0,7.0,0,0,1,0
9274,40,3,No,93.57,40.0,Salary,194625.6,78.0,Marketing,Female,Single,1,13.0,Mailed Check,Unknown,1,,Missing,0,13.0,0,1,0,0
9275,50,11,No,32.68,40.0,Salary,67974.4,24.0,Research,Male,Single,4,5.0,Direct Deposit,Yes,0,1.0,Yes,0,5.0,1,0,0,0
9276,32,2,No,27.75,40.0,Salary,57720.0,29.0,Laboratory,Male,Divorced,6,22.0,Direct Deposit,Yes,0,1.0,Yes,0,22.0,0,0,0,0
9277,32,7,No,29.22,40.0,Salary,60777.6,78.0,Healthcare,Male,Divorced,4,12.0,Mailed Check,Unknown,1,,Missing,0,12.0,0,0,0,0
9278,22,1,Yes,20.91,40.0,Salary,43492.8,8.0,Marketing,Female,Single,3,25.0,Direct Deposit,Yes,0,1.0,Yes,0,25.0,0,0,0,0
9279,36,7,No,26.44,40.0,Salary,54995.2,63.0,Sales,Male,Married,2,24.0,Mailed Check,Yes,0,1.0,Yes,0,24.0,0,0,0,0
9280,47,7,No,50.59,40.0,Salary,105227.2,28.0,Sales,Female,Single,8,16.0,Mailed Check,Unknown,1,,Missing,0,16.0,0,0,0,0
